,DATE,HUMIDITYAVE,HUMIDITYMIN,HUMIDITYMAX
0,14 November 2016,0.33288888888888885,0.1,0.64
0,15 November 2016,0.5345454545454548,0.4,0.78
0,16 November 2016,0.6207692307692306,0.43,0.83
0,17 November 2016,0.6166666666666667,0.44,0.77
0,18 November 2016,0.6321428571428575,0.47,0.83
0,19 November 2016,0.4411627906976745,0.23,0.73
0,20 November 2016,0.7248837209302328,0.37,0.94
0,21 November 2016,0.6582222222222225,0.48,0.78
0,22 November 2016,0.6913043478260869,0.48,0.88
0,23 November 2016,0.5580487804878048,0.3,0.83
0,24 November 2016,0.7794999999999996,0.51,0.94
0,25 November 2016,0.5830232558139534,0.4,0.83
0,26 November 2016,0.5576086956521742,0.31,0.72
0,27 November 2016,0.6178260869565219,0.44,0.83
0,28 November 2016,0.731875,0.61,0.88
0,29 November 2016,0.6969565217391301,0.51,0.88
0,30 November 2016,0.7731111111111111,0.65,0.94
0,1 December 2016,0.6024999999999999,0.3,0.83
0,2 December 2016,0.6024999999999999,0.3,0.83
0,3 December 2016,0.4521428571428571,0.15,0.88
0,4 December 2016,0.6994871794871796,0.51,0.94
0,5 December 2016,0.6876744186046507,0.54,0.83
0,6 December 2016,0.766428571428571,0.46,0.94
0,7 December 2016,0.8495454545454543,0.78,0.94
0,8 December 2016,0.73,0.54,0.94
0,9 December 2016,0.6659523809523809,0.42,0.89
0,10 December 2016,0.409090909090909,0.12,0.6
0,11 December 2016,0.5848780487804881,0.5,0.77
0,12 December 2016,0.6267441860465115,0.42,0.74
0,13 December 2016,0.6154545454545454,0.45,0.74
0,14 December 2016,0.47999999999999965,0.15,0.83
0,15 December 2016,0.41644444444444456,0.14,0.94
0,16 December 2016,0.9002272727272724,0.78,1.0
0,17 December 2016,0.9462500000000004,0.83,1.0
0,18 December 2016,0.6011363636363636,0.21,0.94
0,19 December 2016,0.6484444444444445,0.52,0.83
0,20 December 2016,0.5377272727272728,0.41,0.77
0,21 December 2016,0.5737777777777777,0.39,0.88
0,22 December 2016,0.71675,0.54,0.88
0,23 December 2016,0.6088888888888888,0.53,0.69
0,24 December 2016,0.6075555555555555,0.47,0.73
0,25 December 2016,0.7350000000000001,0.58,0.88
0,26 December 2016,0.7029787234042553,0.48,0.94
0,27 December 2016,0.6361702127659574,0.43,0.83
0,28 December 2016,0.773125,0.61,0.88
0,29 December 2016,0.6678260869565217,0.45,0.83
0,30 December 2016,0.4927272727272728,0.23,0.79
0,31 December 2016,0.5308695652173911,0.26,0.89
0,1 January 2017,0.7812499999999999,0.65,0.89
0,2 January 2017,0.7812499999999999,0.65,0.89
0,3 January 2017,0.7797826086956523,0.61,0.94
0,4 January 2017,0.7582608695652173,0.65,0.88
0,5 January 2017,0.6297727272727272,0.42,0.88
0,6 January 2017,0.8075555555555554,0.61,1.0
0,7 January 2017,0.7789361702127656,0.45,1.0
0,8 January 2017,0.6771739130434782,0.48,0.94
0,9 January 2017,0.5972727272727271,0.43,0.78
0,10 January 2017,0.713469387755102,0.45,0.94
0,11 January 2017,0.6683333333333331,0.3,1.0
0,12 January 2017,0.6622916666666667,0.29,0.89
0,13 January 2017,0.7235555555555554,0.51,0.94
0,14 January 2017,0.6465909090909091,0.49,0.89
0,15 January 2017,0.6591111111111108,0.49,0.84
0,16 January 2017,0.6628260869565216,0.51,0.74
0,17 January 2017,0.6295833333333333,0.48,1.0
0,18 January 2017,0.5614285714285714,0.3,0.94
0,19 January 2017,0.6185714285714283,0.27,0.79
0,20 January 2017,0.5818181818181819,0.47,0.73
0,21 January 2017,0.7204,0.58,0.94
0,22 January 2017,0.6080851063829786,0.5,0.78
0,23 January 2017,0.6071739130434782,0.45,0.74
0,24 January 2017,0.6344444444444443,0.46,0.78
0,25 January 2017,0.546808510638298,0.25,0.94
0,26 January 2017,0.7192682926829271,0.65,0.78
0,27 January 2017,0.8215555555555547,0.74,0.88
0,28 January 2017,0.728863636363636,0.58,0.88
0,29 January 2017,0.6595744680851063,0.46,0.88
0,30 January 2017,0.8436734693877546,0.65,0.94
0,31 January 2017,0.6647916666666666,0.41,0.89
0,1 February 2017,0.9044897959183675,0.83,1.0
0,2 February 2017,0.9044897959183675,0.83,1.0
0,3 February 2017,0.7677777777777772,0.57,0.94
0,4 February 2017,0.7067346938775505,0.55,0.83
0,5 February 2017,0.7791111111111109,0.55,1.0
0,6 February 2017,0.4485106382978723,0.33,0.66
0,7 February 2017,0.8113043478260866,0.43,0.94
0,8 February 2017,0.9159574468085105,0.78,1.0
0,9 February 2017,0.8229787234042552,0.66,1.0
0,10 February 2017,0.6948936170212767,0.43,0.94
0,11 February 2017,0.6439583333333333,0.22,1.0
0,12 February 2017,0.7324074074074071,0.37,1.0
0,13 February 2017,0.8439215686274504,0.74,0.94
0,14 February 2017,0.4865957446808511,0.32,0.78
0,15 February 2017,0.724468085106383,0.53,1.0
0,16 February 2017,0.6841304347826087,0.51,0.88
0,17 February 2017,0.6204166666666667,0.43,0.83
0,18 February 2017,0.7010204081632652,0.46,0.83
0,19 February 2017,0.8006122448979596,0.66,0.89
0,20 February 2017,0.7376595744680847,0.54,0.88
0,21 February 2017,0.3750000000000002,0.13,0.78
0,22 February 2017,0.5122727272727271,0.43,0.61
0,23 February 2017,0.5911363636363635,0.45,0.73
0,24 February 2017,0.6186666666666666,0.48,0.73
0,25 February 2017,0.809791666666667,0.69,0.88
0,26 February 2017,0.9198113207547178,0.83,1.0
0,27 February 2017,0.760392156862745,0.61,1.0
0,28 February 2017,0.7622,0.54,1.0
0,1 March 2017,0.8921568627450979,0.79,1.0
0,2 March 2017,0.8921568627450979,0.79,1.0
0,3 March 2017,0.8281395348837204,0.69,0.94
0,4 March 2017,0.929795918367347,0.83,1.0
0,5 March 2017,0.896538461538462,0.78,1.0
0,6 March 2017,0.8081632653061224,0.69,0.94
0,7 March 2017,0.7014583333333334,0.65,0.78
0,8 March 2017,0.7946808510638297,0.64,0.94
0,9 March 2017,0.7318181818181819,0.53,0.83
0,10 March 2017,0.686279069767442,0.53,0.78
0,11 March 2017,0.7439583333333336,0.61,0.88
0,12 March 2017,0.6900000000000001,0.57,0.83
0,13 March 2017,0.6733333333333333,0.48,0.83
0,14 March 2017,0.7257446808510634,0.54,0.83
0,15 March 2017,0.8112244897959178,0.7,0.89
0,16 March 2017,0.830204081632653,0.69,1.0
0,17 March 2017,0.9011999999999999,0.78,1.0
0,18 March 2017,0.8990384615384616,0.78,1.0
0,20 March 2017,0.8639999999999999,0.78,0.94
0,21 March 2017,0.7872727272727271,0.7,0.89
0,22 March 2017,0.8706249999999995,0.7,1.0
0,23 March 2017,0.855102040816326,0.55,1.0
0,24 March 2017,0.893043478260869,0.78,1.0
0,25 March 2017,0.8587234042553186,0.69,1.0
0,26 March 2017,0.7327272727272728,0.57,0.83
0,27 March 2017,0.7639024390243901,0.62,0.94
0,28 March 2017,0.7655555555555554,0.58,0.94
0,29 March 2017,0.8895652173913046,0.83,1.0
0,30 March 2017,0.8022727272727272,0.62,0.94
0,31 March 2017,0.9114583333333331,0.66,1.0
0,1 April 2017,0.6635416666666668,0.47,0.88
0,2 April 2017,0.6635416666666668,0.47,0.88
0,3 April 2017,0.7262500000000003,0.6,1.0
0,4 April 2017,0.9204444444444445,0.57,1.0
0,5 April 2017,0.7678260869565218,0.53,0.94
0,6 April 2017,0.6251162790697676,0.53,0.83
0,7 April 2017,0.665957446808511,0.47,0.88
0,8 April 2017,0.6793023255813957,0.44,0.88
0,9 April 2017,0.6929545454545454,0.47,0.88
0,10 April 2017,0.6613333333333333,0.4,0.94
0,11 April 2017,0.5638636363636361,0.43,0.72
0,12 April 2017,0.6908695652173915,0.57,0.83
0,13 April 2017,0.8914814814814813,0.73,1.0
0,14 April 2017,0.8250000000000001,0.64,1.0
0,15 April 2017,0.6943181818181821,0.47,0.88
0,16 April 2017,0.7504347826086957,0.6,0.88
0,17 April 2017,0.6920000000000003,0.39,0.94
0,18 April 2017,0.7150000000000002,0.57,0.82
0,19 April 2017,0.7184090909090911,0.57,0.88
0,20 April 2017,0.7557777777777778,0.64,0.94
0,21 April 2017,0.7458695652173913,0.53,1.0
0,22 April 2017,0.7197872340425532,0.54,0.88
0,23 April 2017,0.7090476190476194,0.57,0.83
0,24 April 2017,0.7761904761904759,0.54,0.94
0,25 April 2017,0.7637777777777777,0.61,0.94
0,26 April 2017,0.7127500000000002,0.48,0.83
0,27 April 2017,0.6182608695652173,0.32,0.88
0,28 April 2017,0.5987179487179487,0.51,0.72
0,29 April 2017,0.6268181818181819,0.52,0.77
0,30 April 2017,0.6778571428571432,0.52,0.82
0,1 May 2017,0.6706818181818186,0.42,0.94
0,2 May 2017,0.6706818181818186,0.42,0.94
0,3 May 2017,0.596875,0.41,0.78
0,4 May 2017,0.7831914893617019,0.64,0.94
0,5 May 2017,0.7320930232558137,0.49,0.94
0,6 May 2017,0.6915217391304352,0.5,0.88
0,7 May 2017,0.6689361702127663,0.42,0.88
0,8 May 2017,0.5772340425531914,0.3,0.83
0,9 May 2017,0.5886046511627907,0.48,0.72
0,10 May 2017,0.693541666666667,0.56,0.77
0,11 May 2017,0.7442222222222221,0.6,0.88
0,12 May 2017,0.7473170731707317,0.64,0.88
0,13 May 2017,0.8254545454545454,0.68,1.0
0,14 May 2017,0.8236170212765958,0.61,1.0
0,15 May 2017,0.8395555555555557,0.64,1.0
0,16 May 2017,0.7785106382978726,0.64,0.94
0,17 May 2017,0.6713953488372094,0.49,0.82
0,18 May 2017,0.7151162790697676,0.5,0.88
0,19 May 2017,0.7500000000000001,0.64,0.94
0,20 May 2017,0.8244680851063827,0.64,1.0
0,21 May 2017,0.8359090909090909,0.65,0.94
0,22 May 2017,0.7882222222222222,0.56,0.94
0,23 May 2017,0.8216666666666668,0.69,0.94
0,24 May 2017,0.7817777777777778,0.61,0.94
0,25 May 2017,0.6720408163265308,0.36,0.94
0,26 May 2017,0.6147619047619047,0.49,0.77
0,27 May 2017,0.7255813953488375,0.55,0.83
0,28 May 2017,0.7682500000000001,0.64,0.88
0,29 May 2017,0.6382926829268293,0.36,0.94
0,30 May 2017,0.503421052631579,0.37,0.66
0,31 May 2017,0.5490697674418606,0.34,0.76
0,1 June 2017,0.5971052631578949,0.51,0.71
0,2 June 2017,0.5971052631578949,0.51,0.71
0,3 June 2017,0.6341666666666668,0.55,0.71
0,4 June 2017,0.7679545454545454,0.63,0.94
0,5 June 2017,0.8140425531914894,0.68,0.94
0,6 June 2017,0.7354545454545452,0.43,1.0
0,7 June 2017,0.6690243902439026,0.51,0.94
0,8 June 2017,0.9034090909090909,0.77,1.0
0,9 June 2017,0.9103999999999998,0.77,1.0
0,10 June 2017,0.897959183673469,0.73,1.0
0,11 June 2017,0.8655319148936169,0.73,1.0
0,12 June 2017,0.9351111111111108,0.83,1.0
0,13 June 2017,0.9032608695652177,0.68,1.0
0,14 June 2017,0.8459574468085103,0.77,1.0
0,15 June 2017,0.8684444444444442,0.77,1.0
0,16 June 2017,0.8435897435897436,0.57,1.0
0,17 June 2017,0.8607499999999998,0.72,0.94
0,18 June 2017,0.8737209302325581,0.82,0.94
0,19 June 2017,0.843111111111111,0.72,1.0
0,20 June 2017,0.8163414634146337,0.77,1.0
0,21 June 2017,0.8732608695652173,0.73,1.0
0,22 June 2017,0.8156521739130432,0.68,1.0
0,23 June 2017,0.7965000000000001,0.68,0.94
0,24 June 2017,0.7634146341463416,0.59,0.94
0,25 June 2017,0.5773170731707317,0.4,0.82
0,26 June 2017,0.5921951219512195,0.37,0.82
0,27 June 2017,0.6617021276595741,0.45,0.82
0,28 June 2017,0.7563043478260869,0.59,0.88
0,29 June 2017,0.8288095238095237,0.63,0.94
0,30 June 2017,0.66075,0.49,0.82
0,1 July 2017,0.6325000000000002,0.51,0.77
0,2 July 2017,0.6325000000000002,0.51,0.77
0,3 July 2017,0.6779999999999999,0.48,0.87
0,4 July 2017,0.72775,0.55,0.93
0,5 July 2017,0.5754347826086957,0.25,0.94
0,6 July 2017,0.4714893617021279,0.3,0.59
0,7 July 2017,0.5663829787234042,0.37,0.72
0,8 July 2017,0.5556818181818183,0.28,0.82
0,9 July 2017,0.5504347826086958,0.37,0.71
0,10 July 2017,0.5613333333333336,0.34,0.81
0,11 July 2017,0.5831914893617023,0.39,0.76
0,12 July 2017,0.6766666666666664,0.55,0.88
0,13 July 2017,0.8816326530612244,0.76,1.0
0,14 July 2017,0.7531707317073167,0.56,1.0
0,15 July 2017,0.6682222222222217,0.4,0.88
0,16 July 2017,0.5781250000000002,0.4,0.77
0,17 July 2017,0.5256521739130434,0.34,0.67
0,18 July 2017,0.6258695652173912,0.37,0.76
0,19 July 2017,0.5222222222222223,0.25,0.82
0,20 July 2017,0.5041666666666668,0.39,0.62
0,21 July 2017,0.5128888888888888,0.29,0.71
0,22 July 2017,0.6109302325581397,0.51,0.71
0,23 July 2017,0.5086486486486486,0.26,0.76
0,24 July 2017,0.3887179487179488,0.22,0.66
0,25 July 2017,0.4415909090909093,0.27,0.59
0,26 July 2017,0.5034042553191489,0.31,0.71
0,27 July 2017,0.41340000000000016,0.3,0.55
0,28 July 2017,0.5815909090909089,0.49,0.71
0,29 July 2017,0.5027659574468085,0.28,0.82
0,30 July 2017,0.4472340425531917,0.17,0.66
0,31 July 2017,0.30355555555555563,0.21,0.59
0,1 August 2017,0.6406382978723406,0.51,0.82
0,2 August 2017,0.6406382978723406,0.51,0.82
0,3 August 2017,0.7312499999999997,0.51,1.0
0,4 August 2017,0.867083333333333,0.68,1.0
0,5 August 2017,0.5965116279069771,0.4,0.94
0,6 August 2017,0.40600000000000025,0.23,0.58
0,7 August 2017,0.4157777777777778,0.29,0.55
0,8 August 2017,0.39777777777777784,0.25,0.54
0,9 August 2017,0.455909090909091,0.24,0.62
0,10 August 2017,0.5553658536585367,0.4,0.67
0,11 August 2017,0.47911111111111093,0.22,0.82
0,12 August 2017,0.3229545454545455,0.19,0.48
0,13 August 2017,0.42880952380952375,0.29,0.58
0,14 August 2017,0.5844444444444442,0.43,0.77
0,15 August 2017,0.5676086956521736,0.27,0.87
0,16 August 2017,0.5247368421052631,0.36,0.68
0,17 August 2017,0.3697777777777778,0.29,0.49
0,18 August 2017,0.37061224489795924,0.22,0.58
0,19 August 2017,0.4128,0.27,0.58
0,20 August 2017,0.5442553191489361,0.41,0.72
0,21 August 2017,0.6191304347826087,0.47,0.77
0,22 August 2017,0.6444444444444445,0.42,0.82
0,23 August 2017,0.6131111111111109,0.4,0.82
0,24 August 2017,0.6975609756097562,0.49,0.88
0,25 August 2017,0.6318181818181817,0.45,0.82
0,26 August 2017,0.7058139534883722,0.63,0.82
0,27 August 2017,0.6079487179487182,0.32,0.82
0,28 August 2017,0.6246153846153849,0.3,0.88
0,29 August 2017,0.6323684210526317,0.55,0.71
0,30 August 2017,0.6326190476190477,0.52,0.76
0,31 August 2017,0.5943243243243244,0.36,0.82
0,1 September 2017,0.6528571428571429,0.55,0.77
0,2 September 2017,0.6528571428571429,0.55,0.77
0,3 September 2017,0.6313043478260867,0.3,0.87
0,4 September 2017,0.4828260869565217,0.14,0.82
0,5 September 2017,0.352,0.2,0.51
0,6 September 2017,0.3653333333333332,0.22,0.55
0,7 September 2017,0.36608695652173906,0.24,0.48
0,8 September 2017,0.4104166666666667,0.23,0.58
0,9 September 2017,0.39851063829787226,0.24,0.55
0,10 September 2017,0.5077272727272727,0.41,0.67
0,11 September 2017,0.6361702127659571,0.48,0.76
0,12 September 2017,0.5790909090909087,0.22,0.82
0,13 September 2017,0.5329787234042555,0.3,0.83
0,14 September 2017,0.23956521739130437,0.08,0.46
0,15 September 2017,0.4073999999999998,0.25,0.72
0,16 September 2017,0.41088888888888886,0.27,0.54
0,17 September 2017,0.5089130434782608,0.23,0.77
0,18 September 2017,0.5311627906976747,0.39,0.76
0,19 September 2017,0.5743478260869566,0.41,0.71
0,20 September 2017,0.44687500000000013,0.19,0.94
0,21 September 2017,0.5789130434782608,0.47,0.77
0,22 September 2017,0.6320454545454546,0.41,0.88
0,23 September 2017,0.405531914893617,0.1,0.77
0,24 September 2017,0.3238095238095238,0.15,0.56
0,25 September 2017,0.19434782608695658,0.15,0.34
0,26 September 2017,0.2723404255319148,0.16,0.37
0,27 September 2017,0.49926829268292683,0.32,0.6
0,28 September 2017,0.6454761904761906,0.53,0.78
0,29 September 2017,0.49285714285714255,0.24,0.83
0,30 September 2017,0.46644444444444433,0.17,0.88
0,1 October 2017,0.5541860465116276,0.3,0.82
0,2 October 2017,0.5541860465116276,0.3,0.82
0,3 October 2017,0.6809090909090911,0.5,0.78
0,4 October 2017,0.7153333333333333,0.5,0.88
0,5 October 2017,0.8524489795918371,0.69,1.0
0,6 October 2017,0.7327272727272728,0.54,0.88
0,7 October 2017,0.7109302325581395,0.53,0.83
0,8 October 2017,0.6661363636363639,0.56,0.77
0,9 October 2017,0.7271428571428574,0.53,0.88
0,10 October 2017,0.6710416666666665,0.26,0.94
0,11 October 2017,0.7037777777777782,0.57,0.88
0,12 October 2017,0.8127272727272726,0.65,0.94
0,13 October 2017,0.6717021276595746,0.15,0.94
0,14 October 2017,0.6989583333333335,0.47,0.88
0,15 October 2017,0.7381395348837211,0.6,0.88
0,16 October 2017,0.6727083333333336,0.56,0.83
0,17 October 2017,0.681489361702128,0.5,0.94
0,18 October 2017,0.600232558139535,0.41,0.73
0,19 October 2017,0.6793478260869564,0.47,0.88
0,20 October 2017,0.6531250000000003,0.47,0.78
0,21 October 2017,0.89078431372549,0.64,1.0
0,22 October 2017,0.6747727272727272,0.59,0.73
0,23 October 2017,0.7690909090909088,0.53,0.94
0,24 October 2017,0.7160869565217394,0.5,0.88
0,25 October 2017,0.6477500000000002,0.39,0.88
0,26 October 2017,0.6384444444444443,0.31,0.88
0,27 October 2017,0.842173913043478,0.73,0.94
0,28 October 2017,0.8695744680851063,0.73,0.94
0,29 October 2017,0.7126829268292685,0.42,0.94
0,30 October 2017,0.5080851063829787,0.27,0.88
0,31 October 2017,0.5189583333333332,0.11,0.83
0,1 November 2017,0.5291489361702127,0.35,0.73
0,2 November 2017,0.5291489361702127,0.35,0.73
0,3 November 2017,0.6253191489361706,0.5,0.77
0,4 November 2017,0.5282608695652177,0.18,0.78
0,5 November 2017,0.8257999999999996,0.68,0.94
0,6 November 2017,0.7387500000000004,0.56,0.94
0,7 November 2017,0.7012727272727274,0.34,0.94
0,8 November 2017,0.5862222222222223,0.43,0.67
0,9 November 2017,0.5969767441860463,0.46,0.77
0,10 November 2017,0.5924390243902438,0.44,0.72
0,11 November 2017,0.5906382978723405,0.38,0.72
0,12 November 2017,0.64,0.47,0.77
0,13 November 2017,0.568372093023256,0.41,0.73
0,14 November 2017,0.5217021276595742,0.4,0.64
0,15 November 2017,0.5916666666666669,0.44,0.77
0,16 November 2017,0.6146808510638299,0.42,0.78
0,17 November 2017,0.6497916666666669,0.51,0.78
0,18 November 2017,0.6560416666666665,0.5,0.78
0,19 November 2017,0.7344230769230767,0.61,0.88
0,20 November 2017,0.6891666666666669,0.47,0.88
0,21 November 2017,0.7074468085106385,0.57,0.88
0,22 November 2017,0.6095454545454546,0.5,0.73
0,23 November 2017,0.75469387755102,0.53,0.94
0,24 November 2017,0.6634782608695655,0.47,0.88
0,25 November 2017,0.652888888888889,0.45,0.83
0,26 November 2017,0.7190909090909089,0.42,0.94
0,27 November 2017,0.727333333333333,0.51,0.94
0,28 November 2017,0.7570212765957445,0.61,0.88
0,29 November 2017,0.8484782608695646,0.65,1.0
0,30 November 2017,0.8489361702127658,0.61,1.0
0,1 December 2017,0.7327659574468083,0.51,0.88
0,2 December 2017,0.7327659574468083,0.51,0.88
0,3 December 2017,0.8231249999999997,0.54,1.0
0,4 December 2017,0.607608695652174,0.32,0.94
0,5 December 2017,0.8777083333333334,0.52,1.0
0,6 December 2017,0.8105882352941177,0.69,0.94
0,7 December 2017,0.6666666666666669,0.47,0.83
0,8 December 2017,0.4176595744680852,0.19,0.73
0,9 December 2017,0.5693478260869567,0.31,0.83
0,10 December 2017,0.6240425531914896,0.47,0.78
0,11 December 2017,0.6848888888888891,0.44,0.94
0,12 December 2017,0.6602127659574467,0.4,0.88
0,13 December 2017,0.7081818181818182,0.48,0.94
0,14 December 2017,0.6904651162790697,0.48,0.83
0,15 December 2017,0.5677551020408161,0.32,0.88
0,16 December 2017,0.8927272727272721,0.65,1.0
0,17 December 2017,0.8927272727272721,0.65,1.0
0,18 December 2017,0.7864444444444442,0.52,0.94
0,19 December 2017,0.7999999999999996,0.55,1.0
0,20 December 2017,0.7152173913043477,0.43,1.0
0,21 December 2017,0.7412000000000001,0.2,1.0
0,22 December 2017,0.8247826086956518,0.69,1.0
0,23 December 2017,0.8004444444444441,0.58,1.0
0,24 December 2017,0.7306521739130432,0.49,0.94
0,25 December 2017,0.7393877551020408,0.16,0.94
0,26 December 2017,0.8091111111111109,0.64,1.0
0,27 December 2017,0.6987499999999999,0.53,1.0
0,28 December 2017,0.7436956521739126,0.54,0.94
0,29 December 2017,0.7442222222222218,0.54,0.94
0,30 December 2017,0.7571111111111108,0.46,1.0
0,31 December 2017,0.7946666666666666,0.32,1.0
0,1 January 2018,0.8657142857142855,0.66,1.0
0,2 January 2018,0.8657142857142855,0.66,1.0
0,3 January 2018,0.847959183673469,0.66,1.0
0,4 January 2018,0.8426086956521737,0.65,1.0
0,5 January 2018,0.8159574468085103,0.61,1.0
0,6 January 2018,0.7110869565217388,0.54,0.88
0,7 January 2018,0.724285714285714,0.55,0.94
0,8 January 2018,0.674318181818182,0.15,0.94
0,9 January 2018,0.6823404255319149,0.3,0.94
0,10 January 2018,0.8789795918367346,0.52,1.0
0,11 January 2018,0.7900000000000005,0.69,1.0
0,12 January 2018,0.7713953488372097,0.65,0.89
0,13 January 2018,0.8510204081632651,0.7,1.0
0,14 January 2018,0.7519230769230768,0.36,1.0
0,15 January 2018,0.7861702127659576,0.6,1.0
0,16 January 2018,0.7181632653061225,0.53,0.88
0,17 January 2018,0.7018000000000001,0.6,0.78
0,18 January 2018,0.7144680851063833,0.57,0.83
0,19 January 2018,0.6378723404255323,0.32,0.88
0,20 January 2018,0.6418181818181817,0.31,0.88
0,21 January 2018,0.6302173913043477,0.16,0.88
0,22 January 2018,0.7343478260869563,0.49,0.94
0,23 January 2018,0.7343478260869563,0.41,1.0
0,24 January 2018,0.8053061224489789,0.55,0.94
0,25 January 2018,0.8104255319148939,0.59,1.0
0,26 January 2018,0.8734042553191486,0.7,1.0
0,27 January 2018,0.893043478260869,0.74,1.0
0,28 January 2018,0.87469387755102,0.7,1.0
0,29 January 2018,0.8597999999999996,0.74,1.0
0,30 January 2018,0.739583333333333,0.49,0.94
0,31 January 2018,0.6706249999999997,0.45,0.94
0,1 February 2018,0.6794000000000002,0.53,0.94
0,2 February 2018,0.6794000000000002,0.53,0.94
0,3 February 2018,0.7372916666666667,0.6,0.88
0,4 February 2018,0.7759183673469383,0.5,0.94
0,5 February 2018,0.7084444444444445,0.54,0.94
0,6 February 2018,0.64,0.44,0.83
0,7 February 2018,0.6269565217391303,0.42,0.83
0,8 February 2018,0.5764583333333334,0.42,0.73
0,9 February 2018,0.5642553191489359,0.33,0.73
0,10 February 2018,0.7738775510204077,0.58,0.94
0,11 February 2018,0.7584782608695649,0.55,0.94
0,12 February 2018,0.7262222222222221,0.55,0.89
0,13 February 2018,0.6545652173913041,0.51,0.74
0,14 February 2018,0.7495833333333332,0.55,0.89
0,15 February 2018,0.5471999999999999,0.07,0.83
0,16 February 2018,0.6266666666666666,0.45,0.79
0,17 February 2018,0.6897872340425533,0.26,0.88
0,18 February 2018,0.6112244897959183,0.42,0.78
0,19 February 2018,0.6817391304347824,0.55,0.79
0,20 February 2018,0.7604166666666662,0.58,0.94
0,21 February 2018,0.6652173913043482,0.5,0.94
0,22 February 2018,0.5808510638297874,0.44,0.73
0,23 February 2018,0.5754347826086955,0.42,0.74
0,24 February 2018,0.6599999999999998,0.51,0.83
0,25 February 2018,0.661914893617021,0.46,0.83
0,26 February 2018,0.8977358490566032,0.74,1.0
0,27 February 2018,0.811458333333333,0.65,1.0
0,28 February 2018,0.7050000000000004,0.5,0.88
0,1 March 2018,0.7001999999999998,0.57,0.83
0,2 March 2018,0.7001999999999998,0.57,0.83
0,3 March 2018,0.7717391304347825,0.65,0.88
0,4 March 2018,0.7047916666666665,0.54,0.83
0,5 March 2018,0.8282978723404252,0.78,0.89
0,6 March 2018,0.8540425531914893,0.78,1.0
0,7 March 2018,0.7583999999999997,0.61,0.94
0,8 March 2018,0.5897674418604653,0.41,0.88
0,9 March 2018,0.6020833333333332,0.44,0.78
0,10 March 2018,0.6610869565217391,0.54,0.78
0,11 March 2018,0.6441666666666666,0.47,0.88
0,12 March 2018,0.6023404255319149,0.37,0.78
0,13 March 2018,0.7231914893617022,0.51,0.94
0,14 March 2018,0.82734693877551,0.69,1.0
0,15 March 2018,0.7908510638297871,0.54,0.94
0,16 March 2018,0.6979999999999995,0.32,0.94
0,17 March 2018,0.6806382978723403,0.57,0.78
0,18 March 2018,0.6056521739130433,0.27,0.78
0,19 March 2018,0.4438,0.13,0.83
0,20 March 2018,0.7016666666666667,0.45,0.89
0,21 March 2018,0.7412499999999996,0.4,0.88
0,22 March 2018,0.816470588235294,0.64,1.0
0,23 March 2018,0.7082978723404255,0.57,0.88
0,24 March 2018,0.6202173913043477,0.47,0.78
0,25 March 2018,0.7658695652173911,0.58,0.88
0,26 March 2018,0.5937499999999999,0.3,0.88
0,27 March 2018,0.47488372093023246,0.12,0.88
0,28 March 2018,0.5127083333333332,0.32,0.69
0,29 March 2018,0.6479999999999999,0.45,0.78
0,30 March 2018,0.7093617021276597,0.45,0.88
0,31 March 2018,0.7991304347826085,0.55,0.94
0,1 April 2018,0.7397916666666662,0.55,0.94
0,2 April 2018,0.7397916666666662,0.55,0.94
0,3 April 2018,0.7624444444444441,0.4,0.94
0,4 April 2018,0.6936363636363638,0.57,0.83
0,5 April 2018,0.7131707317073168,0.54,0.88
0,6 April 2018,0.6804444444444443,0.51,0.88
0,7 April 2018,0.8147826086956522,0.65,0.94
0,8 April 2018,0.7058695652173914,0.51,0.88
0,9 April 2018,0.7802127659574466,0.65,0.94
0,10 April 2018,0.6166666666666668,0.13,0.88
0,11 April 2018,0.6534782608695651,0.54,0.78
0,12 April 2018,0.6502272727272727,0.45,0.78
0,13 April 2018,0.49809523809523787,0.23,0.88
0,14 April 2018,0.30488888888888904,0.2,0.41
0,15 April 2018,0.31531914893617025,0.18,0.5
0,16 April 2018,0.3619148936170212,0.28,0.49
0,17 April 2018,0.4050000000000001,0.25,0.56
0,18 April 2018,0.6997777777777783,0.5,0.88
0,19 April 2018,0.5627906976744188,0.41,0.68
0,20 April 2018,0.6333333333333334,0.42,0.77
0,21 April 2018,0.820222222222222,0.69,0.94
0,22 April 2018,0.7834883720930237,0.69,0.94
0,23 April 2018,0.7192857142857143,0.61,0.88
0,24 April 2018,0.7302272727272726,0.54,0.88
0,25 April 2018,0.7559999999999998,0.53,0.88
0,26 April 2018,0.8446666666666667,0.73,0.94
0,27 April 2018,0.767727272727273,0.64,0.94
0,28 April 2018,0.7300000000000001,0.6,0.88
0,29 April 2018,0.8533333333333332,0.73,1.0
0,30 April 2018,0.7734146341463415,0.6,0.94
0,1 May 2018,0.6233333333333334,0.19,0.88
0,2 May 2018,0.6233333333333334,0.19,0.88
0,3 May 2018,0.7090909090909094,0.5,0.83
0,4 May 2018,0.6475555555555557,0.37,0.88
0,5 May 2018,0.39673469387755117,0.21,0.64
0,6 May 2018,0.45837209302325577,0.27,0.63
0,7 May 2018,0.6088636363636364,0.43,0.77
0,8 May 2018,0.652666666666667,0.32,0.82
0,9 May 2018,0.597906976744186,0.3,0.83
